1139265536,1139269631,CA
1139269632,1145141247,US
1145142784,1145188351,US
1145188352,1145192447,CA
1145192448,1145249791,US
1145249792,1145257983,CA
1145257984,1145307135,US
1145307136,1145311231,CA
1145311232,1145376767,US
1145376768,1145380863,CA
1145380864,1145405439,US
1145405440,1145413631,CA
1145413632,1145421823,US
1145421824,1145430015,CA
1145430016,1145475071,US
1145475072,1145479167,CA
1145479168,1145503743,US
1145503744,1145520127,CA
1145520128,1145552895,US
1145552896,1145556991,CA
1145556992,1150287871,US
1150287872,1150812159,CA
1150812160,1151889407,US
1151889408,1151897599,CA
1151897600,1152073727,US
1152073728,1152077823,CA
1152077824,1152114687,US
1152114688,1152122879,CA
1152122880,1152581631,US
1152581632,1152614399,CA
1152614400,1152778239,US
1152778240,1152843775,CA
1152843776,1156071423,US
1156071424,1156079615,CA
1156079616,1156296703,US
1156296704,1156300799,CA
1156300800,1157910527,US
1157914624,1157931007,US
1157931008,1157935103,BS
1157935104,1157943295,US
1157943296,1157947391,CA
1157947392,1158041599,US
1158045696,1158148095,US
1158148096,1158152191,CA
1158152192,1158316031,US
1158316032,1158324223,CA
1158324224,1158340607,US
1158340608,1158344703,CA
1158344704,1158348799,US
1158348800,1158381567,CA
1158381568,1158774783,US
1158774784,1158791167,CA
1158791168,1158799359,BM
1158799360,1158807551,CA
1158807552,1158995967,US
1158995968,1159004159,CA
1159004160,1159213055,US
1159213056,1159217151,CA
1159217152,1159348223,US
1159348224,1159356415,CA
1159356416,1159421951,US
1159421952,1159430143,CA
1159430144,1159700479,US
1159700480,1159725055,CA
1159725056,1160011775,US
1160011776,1160019967,CA
1160019968,1160364031,US
1160364032,1160368127,CA
1160368128,1160392703,US
1160392704,1160396799,CA
1160396800,1160425471,US
1160425472,1160429567,CA
1160429568,1160667135,US
1160667136,1160675327,CA
1160675328,1160683519,US
1160683520,1160691711,CA
1160691712,1160847359,US
1160847360,1160855551,CA
1160855552,1160921087,US
1160921088,1160925183,AG
1160925184,1160945663,US
1160953856,1161019391,US
1161019392,1161035775,CA
1161035776,1161293823,US
1161293824,1161297919,CA
1161297920,1161363455,US
1161363456,1161367551,CA
1161367552,1161416703,US
1161416704,1161420799,CA
1161420800,1161428991,AG
1161428992,1161453567,US
1161453568,1161457663,CA
1161457664,1161576447,US
1161576448,1161580543,CA
1161580544,1161617407,US
1161617408,1161625599,CA
1161625600,1161764863,US
1161764864,1161773055,CA
1161773056,1161777151,SZ
1161777152,1161818111,US
1161818112,1161822207,CA
1161822208,1162018815,US
1162018816,1162022911,CA
1162022912,1162027007,US
1162027008,1162031103,ZA
1162031104,1162059775,US
1162059776,1162067967,CA
1162067968,1162215423,US
1162215424,1162280959,CA
1162280960,1162297343,US
1162297344,1162305535,CA
1162305536,1162461183,US
1162461184,1162477567,BB
1162477568,1162715135,US
1162715136,1162723327,CA
1162723328,1162870783,US
1162870784,1162887167,BB
1162887168,1163407359,US
1163407360,1163411455,CA
1163411456,1167851519,US
1167851520,1168113663,CA
1168113664,1168138239,US
1168138240,1168146431,JM
1168146432,1168211967,US
1168211968,1168220159,CA
1168220160,1168420863,US
1168420864,1168424959,CA
1168424960,1168474111,US
1168474112,1168506879,CA
1168509440,1168510975,US
1168510976,1168515071,CA
1168515072,1168535551,US
1168535552,1168539647,CA
1168539648,1168670719,US
1168670720,1168687103,CA
1168687104,1168859135,US
1168859136,1168863231,CA
1168863232,1168867327,US
1168867328,1168875519,CA
1168875520,1168887807,US
1168887808,1168891903,CA
1168891904,1168916479,US
1168916480,1168932863,CA
1168932864,1168936959,US
1168936960,1168949247,CA
1168949248,1168973823,US
1168973824,1168982015,CA
1168982016,1169203199,US
1169203200,1169211391,CA
1169211392,1170472959,US
1170472960,1170481151,CA
1170481152,1170489343,US
1170489344,1170497535,CA
1170497536,1170505727,US
1170505728,1170522111,CA
1170522112,1175977983,US
1175977984,1176502271,CA
1176502272,1176662015,US
1176662016,1176666111,CA
1176666112,1176702975,US
1176702976,1176707071,CA
1176707072,1176731647,US
1176731648,1176735743,PR
1176735744,1176739839,US
1176739840,1176743935,CA
1176743936,1176752127,US
1176752128,1176756223,CA
1176756224,1176764415,US
1176764416,1176768511,PM
1176768512,1176776703,US
1176776704,1176780799,CA
1176780800,1176895487,US
1176895488,1176928255,CA
1176928256,1177354239,US
1177354240,1177419775,PR
1177419776,1177550847,US
1177550848,1178075135,CA
1178075136,1178599423,US
1178599424,1179910143,CA
1179910144,1191673855,US
1191673856,1191706623,CA
1191706624,1192296447,US
1192296448,1192361983,CA
1192361984,1192427519,US
1192427520,1192460287,CA
1192464384,1192468479,US
1192468480,1192476671,CA
1192476672,1192488959,US
1192488960,1192493055,CA
1192493056,1207975935,US
1207975936,1207980031,CA
1207980032,1208008703,US
1208008704,1208016895,CA
1208016896,1208020991,US
1208020992,1208025087,CA
1208025088,1208074239,US
1208074240,1208082431,CA
1208082432,1208090623,US
1208090624,1208107007,CA
1208107008,1208590335,US
1208590336,1208598527,CA
1208598528,1208647679,US
1208647680,1208659967,CA
1208659968,1208721407,US
1208721408,1208729599,CA
1208729600,1208770559,US
1208770560,1208774655,CA
1208774656,1208778751,US
1208778752,1208795135,CA
1208795136,1208852479,US
1208852480,1208860671,CA
1208860672,1208918015,US
1208918016,1208922111,CA
1208922112,1208954879,US
1208954880,1208958975,CA
1208958976,1208975359,US
1208975360,1208983551,CA
1208983552,1209409535,US
1209417728,1209434111,US
1209434112,1209442303,BB
1209442304,1209647103,US
1209647104,1209663487,CA
1209663488,1209729023,US
1209729024,1209786367,JM
1209786368,1209810943,US
1209810944,1209819135,CA
1209819136,1209917439,US
1209917440,1209925631,CA
1209925632,1210228735,US
1210232832,1210253311,US
1210253312,1210261503,CA
1210261504,1210449919,US
1210449920,1210580991,CA
1210580992,1210925055,US
1210925056,1210941439,CA
1210941440,1211236351,US
1211236352,1211269119,PR
1211269120,1211318271,US
1211318272,1211334655,BB
1211334656,1211432959,US
1211432960,1211473919,CA
1211473920,1211596799,US
1211596800,1211613183,CA
1211613184,1216872447,US
1216872448,1217396735,CA
1217396736,1219256319,US
1219256320,1219264511,CA
1219264512,1219272703,US
1219272704,1219276799,CA
1219276800,1241743359,US
1241743360,1241759743,CA
1241759744,1242300415,US
1242300416,1242562559,CA
1242562560,1244659711,US
1244659712,1244790783,CA
1244790784,1244831743,US
1244831744,1244839935,CA
1244839936,1244848127,US
1244848128,1244852223,CA
1244852224,1244864511,US
1244864512,1244872703,CA
1244872704,1245183999,US
1245184000,1245446143,CA
1245446144,1246904319,US
1246904320,1246912511,CA
1246912512,1246937087,US
1246937088,1246945279,CA
1246945280,1248864255,US
1248864256,1248866303,CA
1248866304,1248885759,US
1248885760,1248886783,CA
1248886784,1248899071,US
1248899072,1248900095,CA
1248900096,1248902143,US
1248902144,1248903167,CA
1248903168,1248913407,US
1248913408,1248915455,MF
1248915456,1248919551,US
1248919552,1248920575,CA
1248920576,1248921599,US
1248921600,1248923647,CA
1248923648,1248936959,US
1248936960,1248939007,CA
1248939008,1248946175,US
1248946176,1248947199,VG
1248947200,1248958463,US
1248958464,1248959487,CA
1248959488,1248964607,US
1248964608,1248966655,CA
1248966656,1249003519,US
1249003520,1249005567,CA
1249005568,1249010687,US
1249010688,1249011711,CA
1249011712,1249019903,US
1249019904,1249020927,CA
1249020928,1249029119,US
1249029120,1249030143,CA
1249030144,1249036287,US
1249036288,1249037311,TC
1249037312,1249038335,US
1249038336,1249040383,CA
1249040384,1249046527,US
1249046528,1249047551,BM
1249047552,1249082367,US
1249082368,1249083391,CA
1249083392,1249099775,US
1249099776,1249101823,CA
1249101824,1249102847,PR
1249102848,1249103871,CA
1249103872,1249106943,US
1249106944,1249107967,CA
1249107968,1249130495,US
1249130496,1249131519,JM
1249131520,1249139711,US
1249139712,1249140735,MF
1249140736,1249163263,US
1249163264,1249167359,CA
1249167360,1249171455,US
1249171456,1249173503,CA
1249173504,1249191935,US
1249191936,1249193983,CA
1249193984,1249195007,US
1249195008,1249196031,CA
1249196032,1249203199,US
1249203200,1249204223,GD
1249204224,1249210367,US
1249210368,1249212415,KY
1249212416,1249217535,US
1249217536,1249218559,CA
1249218560,1249236991,US
1249236992,1249239039,KY
1249239040,1249245183,US
1249245184,1249247231,CA
1249247232,1249256447,US
1249256448,1249257471,CA
1249257472,1249260543,US
1249260544,1249261567,CA
1249261568,1249272831,US
1249272832,1249273855,CA
1249273856,1249310719,US
1249310720,1249311743,CA
1249311744,1249312767,US
1249312768,1249313791,CA
1249313792,1249335295,US
1249335296,1249337343,CA
1249337344,1249359871,US
1249359872,1249361919,CA
1249361920,1249384447,US
1249384448,1249386495,PR
1249386496,1249391615,US
1249391616,1249392639,CA
1249392640,1249396735,US
1249396736,1249397759,CA
1249397760,1249409023,US
1249409024,1249410047,CA
1249410048,1249452031,US
1249452032,1249453055,CA
1249453056,1249474559,US
1249474560,1249475583,CA
1249475584,1249484799,US
1249484800,1249486847,CA
1249486848,1249506303,US
1249506304,1249507327,CA
1249507328,1249522687,US
1249522688,1249523711,CA
1249523712,1249531903,US
1249531904,1249533951,GD
1249533952,1249542143,US
1249542144,1249544191,CA
1249544192,1249562623,US
1249562624,1249564671,CA
1249564672,1249571839,US
1249571840,1249572863,CA
1249572864,1249576959,US
1249576960,1249577983,CA
1249577984,1249592319,US
1249592320,1249593343,CA
1249593344,1249598463,US
1249598464,1249599487,CA
1249599488,1249796095,US
1249796096,1249804287,CA
1249804288,1249886207,US
1249886208,1249902591,CA
1249902592,1254490111,US
1254490112,1254555647,CA
1254555648,1254621183,US
1254621184,1254629375,CA
1254629376,1254989823,US
1254989824,1254998015,CA
1254998016,1255002111,US
1255002112,1255006207,CA
1255006208,1255047167,US
1255047168,1255055359,CA
1255055360,1255276543,US
1255276544,1255342079,CA
1255342080,1255489535,US
1255489536,1255505919,PR
1255505920,1255514111,US
1255514112,1255522303,CA
1255522304,1255571455,US
1255571456,1255579647,CA
1255579648,1255669759,US
1255669760,1255735295,CA
1255735296,1255972863,US
1255972864,1255981055,CA
1255981056,1256001535,US
1256001536,1256005631,CA
1256005632,1256079359,US
1256079360,1256087551,KY
1256087552,1264762879,US
1264762880,1264766975,CA
1264766976,1266147327,US
1266147328,1266155519,CA
1266155520,1266614271,US
1266618368,1268252671,US
1268252672,1268776959,CA
1268776960,1275600895,US
1275600896,1275604991,BM
1275604992,1275621375,US
1275621376,1275625471,CA
1275625472,1275666431,US
1275666432,1275674623,CA
1275674624,1275707391,US
1275707392,1275715583,CA
1275715584,1275756543,US
1275756544,1275772927,CA
1275772928,1275789311,US
1275789312,1275822079,CA
1275822080,1279262719,US
1279262720,1279787007,CA
1279787008,1279848447,US
1279848448,1279852543,PR
1279852544,1279999999,US
1280000000,1280032767,CA
1280032768,1280040959,US
1280040960,1280049151,CA
1280049152,1280073727,US
1280073728,1280081919,CA
1280081920,1280090111,US
1280090112,1280098303,AG
1280098304,1280102399,PR
1280102400,1280122879,US
1280131072,1280139263,CA
1280139264,1291845631,US
1291845632,1292894207,DE
1292894208,1293156351,NO
1293156352,1293549567,DE
1293549568,1293680639,ES
1293680640,1293811711,MK
1293811712,1293942783,SA
1293942784,1294073855,PL
1294073856,1294204927,RU
1294204928,1294237695,RO
1294237696,1294270463,IR
1294270464,1294303231,DE
1294303232,1294335999,RU
1294336000,1294368767,SI
1294368768,1294401535,LV
1294401536,1294434303,RU
1294434304,1294467071,IT
1294467072,1294499839,RU
1294499840,1294532607,NO
1294532608,1294598143,RU
1294598144,1294630911,IT
1294630912,1294663679,LB
1294663680,1294696447,IT
1294696448,1294729215,RU
1294729216,1294761983,GB
1294761984,1294794751,SY
1294794752,1294827519,PL
1294827520,1294860287,RU
1294860288,1294893055,PL
1294893056,1294925823,RS
1294925824,1294958591,DE
1294958592,1294991359,UA
1294991360,1295056895,CZ
1295056896,1295122431,GR
1295122432,1295253503,RU
1295253504,1295319039,UA
1295319040,1295384575,SE
1295384576,1295450111,PT
1295450112,1295515647,PL
1295515648,1295777791,CH
1295777792,1296039935,NL
1296039936,1296072703,SA
1296072704,1296105471,DE
1296105472,1296171007,PL
1296171008,1296203775,DK
1296203776,1296236543,RU
1296236544,1296269311,EU
1296269312,1296302079,TR
1296302080,1296334847,GB
1296334848,1296367615,DK
1296367616,1296400383,GR
1296400384,1296433151,BH
1296433152,1296465919,BG
1296465920,1296498687,LT
1296498688,1296531455,BG
1296531456,1296564223,MT
1296564224,1296566271,GB
1296566272,1296568319,DE
1296568320,1296570367,RU
1296570368,1296574463,IT
1296574464,1296576511,FR
1296576512,1296578559,DK
1296578560,1296580607,FI
1296580608,1296582655,CH
1296582656,1296584703,IE
1296584704,1296586751,RU
1296586752,1296588799,FR
1296588800,1296590847,SE
1296590848,1296592895,ES
1296592896,1296594943,NL
1296594944,1296596991,RU
1296596992,1296599039,DE
1296599040,1296601087,RU
1296601088,1296603135,DE
1296603136,1296605183,NL
1296605184,1296607231,AT
1296607232,1296609279,NL
1296609280,1296611327,CH
1296611328,1296613375,TR
1296613376,1296615423,IT
1296615424,1296617471,GB
1296617472,1296619519,ES
1296619520,1296621567,DE
1296621568,1296623615,SE
1296623616,1296625663,BE
1296625664,1296629759,RU
1296629760,1296633855,GB
1296633856,1296635903,NL
1296635904,1296637951,RU
1296637952,1296639999,CH
1296640000,1296642047,ES
1296642048,1296644095,RU
1296644096,1296646143,IT
1296646144,1296648191,RU
1296648192,1296650239,GB
1296650240,1296652287,ES
1296652288,1296654335,RU
1296654336,1296656383,BE
1296656384,1296658431,RU
1296658432,1296662527,GB
1296662528,1296664575,KZ
1296664576,1296666623,RU
1296666624,1296670719,GB
1296670720,1296672767,ES
1296672768,1296674815,GB
1296674816,1296676863,BE
1296676864,1296678911,JE
1296678912,1296680959,SA
1296680960,1296683007,ES
1296683008,1296685055,IE
1296685056,1296687103,TR
1296687104,1296689151,NL
1296689152,1296691199,RU
1296691200,1296693247,CH
1296693248,1296695295,DE
1296695296,1296697343,CH
1296697344,1296699391,RU
1296699392,1296701439,IT
1296701440,1296703487,RU
1296703488,1296705535,BY
1296705536,1296707583,GE
1296707584,1296709631,NL
1296709632,1296711679,CY
1296711680,1296713727,KZ
1296713728,1296715775,RU
1296715776,1296717823,CH
1296717824,1296719871,BE
1296719872,1296721919,CH
1296721920,1296723967,GB
1296723968,1296726015,AT
1296726016,1296728063,GB
1296728064,1296730111,SE
1296730112,1296732159,DE
1296732160,1296734207,IT
1296734208,1296736255,FR
1296736256,1296738303,NO
1296738304,1296740351,CH
1296740352,1296744447,RU
1296744448,1296746495,GB
1296746496,1296748543,SI
1296748544,1296750591,FR
1296750592,1296752639,NO
1296752640,1296754687,BA
1296754688,1296756735,DE
1296756736,1296758783,FR
1296758784,1296760831,RS
1296760832,1296764927,RU
1296764928,1296769023,AT
1296769024,1296771071,TR
1296771072,1296773119,LT
1296773120,1296775167,EU
1296775168,1296779263,FR
1296779264,1296781311,CZ
1296781312,1296783359,DK
1296783360,1296785407,LB
1296785408,1296787455,IE
1296787456,1296789503,GB
1296789504,1296791551,CH
1296791552,1296793599,GB
1296793600,1296795647,RU
1296795648,1296797695,GB
1296797696,1296799743,UA
1296799744,1296801791,RU
1296801792,1296803839,DK
1296803840,1296805887,RU
1296805888,1296807935,ES
1296807936,1296812031,GB
1296812032,1296814079,DE
1296814080,1296816127,NO
1296816128,1296818175,TR
1296818176,1296820223,ES
1296820224,1296822271,GB
1296822272,1296824319,IE
1296824320,1296826367,DE
1296826368,1296842751,BG
1296842752,1296859135,GB
1296859136,1296875519,BG
1296875520,1296891903,DE
1296891904,1296908287,BG
1296908288,1296924671,IR
1296924672,1296941055,BG
1296941056,1296957439,BA
1296957440,1296973823,BG
1296973824,1296990207,CZ
1296990208,1297006591,BG
1297006592,1297022975,BA
1297022976,1297039359,LT
1297039360,1297055743,TR
1297055744,1297072127,RU
1297072128,1297088511,PL
1297088512,1297121279,AT
1297121280,1297154047,SE
1297154048,1297219583,RO
1297219584,1297285119,RU
1297285120,1297350655,GR
1297350656,1297416191,FR
1297416192,1297481727,BG
1297481728,1297514495,GB
1297514496,1297547263,FI
1297547264,1297549311,PL
1297549312,1297551359,LT
1297551360,1297553407,UA
1297553408,1297555455,IE
1297555456,1297559551,UA
1297559552,1297561599,DE
1297561600,1297563647,NL
1297563648,1297565695,CZ
1297565696,1297567743,PL
1297567744,1297569791,UA
1297569792,1297571839,RO
1297571840,1297573887,RU
1297573888,1297575935,GB
1297575936,1297577983,RU
1297577984,1297580031,PL
1297580032,1297582079,DE
1297582080,1297584127,PL
1297584128,1297588223,UA
1297588224,1297590271,NL
1297590272,1297592319,RU
1297592320,1297594367,IM
1297594368,1297596415,DE
1297596416,1297600511,UA
1297600512,1297602559,RU
1297602560,1297604607,PL
1297604608,1297606655,DE
1297606656,1297610751,CZ
1297610752,1297612799,DE
1297612800,1297629183,RU
1297629184,1297645567,NO
1297645568,1297661951,PL
1297661952,1297678335,UA
1297678336,1297694719,IT
1297694720,1297711103,PL
1297711104,1297727487,GB
1297727488,1297743871,MD
1297743872,1297760255,DE
1297760256,1297776639,LT
1297776640,1297793023,DE
1297793024,1297809407,UA
1297809408,1297825791,PL
1297825792,1297842175,RU
1297842176,1297858559,UA
1297858560,1297860607,RU
1297860608,1297862655,PT
1297862656,1297864703,FI
1297864704,1297866751,SE
1297866752,1297868799,RU
1297868800,1297870847,DE
1297870848,1297872895,FR
1297872896,1297874943,GB
1297874944,1297883135,TR
1297883136,1297891327,PL
1297891328,1297899519,GB
1297899520,1297915903,TR
1297915904,1297924095,BH
1297924096,1297932287,CZ
1297932288,1297940479,GE
1297940480,1297948671,LV
1297948672,1297956863,UA
1297956864,1297965055,NL
1297965056,1297973247,RU
1297973248,1297981439,GB
1297981440,1297989631,RO
1297989632,1297997823,CZ
1297997824,1298006015,IT
1298006016,1298022399,RU
1298022400,1298030591,IT
1298030592,1298038783,RU
1298038784,1298046975,SI
1298046976,1298063359,RU
1298063360,1298065407,FR
1298065408,1298067455,NO
1298067456,1298071551,NL
1298071552,1298073599,TJ
1298073600,1298075647,RU
1298075648,1298077695,CY
1298077696,1298079743,DE
1298079744,1298081791,GB
1298081792,1298083839,CZ
1298083840,1298085887,PL
1298085888,1298087935,KG
1298087936,1298089983,FR
1298089984,1298092031,NO
1298092032,1298094079,GB
1298094080,1298096127,RU
1298096128,1298098175,NL
1298098176,1298100223,SE
1298100224,1298102271,GB
1298102272,1298104319,CH
1298104320,1298106367,RU
1298106368,1298108415,IT
1298108416,1298110463,FI
1298110464,1298112511,ES
1298112512,1298114559,IE
1298114560,1298116607,IT
1298118656,1298120703,AM
1298120704,1298122751,CZ
1298122752,1298124799,RU
1298124800,1298126847,IT
1298126848,1298128895,SA
1298128896,1298130943,NL
1298130944,1298132991,BG
1298132992,1298135039,FI
1298135040,1298137087,NL
1298137088,1298661375,GB
1298661376,1298677759,FR
1298677760,1298694143,IR
1298694144,1298710527,RO
1298710528,1298726911,CZ
1298726912,1298743295,RS
1298743296,1298759679,FI
1298759680,1298776063,RU
1298776064,1298792447,SE
1298792448,1298825215,RU
1298825216,1298841599,NO
1298841600,1298857983,RU
1298857984,1298874367,SE
1298874368,1298907135,GB
1298907136,1298923519,IE
1298923520,1298939903,IT
1298939904,1298956287,RU
1298956288,1298972671,GB
1298972672,1298989055,RU
1298989056,1299005439,UA
1299005440,1299021823,BE
1299021824,1299038207,CH
1299038208,1299054591,FI
1299054592,1299070975,SE
1299070976,1299087359,LB
1299087360,1299103743,HU
1299103744,1299120127,NO
1299120128,1299136511,SI
1299136512,1299169279,HU
1299169280,1299185663,FR
1299185664,1299447807,PL
1299447808,1299709951,AT
1299709952,1299972095,UA
1299972096,1300234239,IL
1300234240,1302331391,FR
1302331392,1303379967,NL
1303379968,1304428543,DE
1304428544,1305477119,FR
1305477120,1305739263,ES
1305739264,1306001407,DK
1306001408,1306263551,SE
1306263552,1306271743,KE
1306271744,1306279935,RU
1306279936,1306288127,IT
1306288128,1306296319,AT
1306296320,1306312703,RU
1306312704,1306320895,UZ
1306320896,1306329087,DE
1306329088,1306337279,BA
1306337280,1306345471,HU
1306345472,1306353663,LT
1306353664,1306361855,SA
1306361856,1306370047,RU
1306370048,1306378239,GB
1306378240,1306386431,RU
1306386432,1306394623,DK
1306394624,1306402815,ME
1306402816,1306411007,RU
1306411008,1306419199,NL
1306419200,1306427391,RU
1306427392,1306435583,UA
1306435584,1306451967,NO
1306451968,1306460159,PL
1306460160,1306468351,IT
1306468352,1306476543,FI
1306476544,1306492927,RU
1306492928,1306501119,TR
1306501120,1306509311,NO
1306509312,1306525695,PL
1306525696,1307049983,ES
1307049984,1307066367,RU
1307066368,1307074559,DE
1307074560,1307082751,SA
1307082752,1307090943,RU
1307090944,1307099135,GB
1307099136,1307107327,RO
1307107328,1307115519,DE
1307115520,1307123711,RU
1307123712,1307131903,NL
1307131904,1307140095,EE
1307140096,1307148287,FR
1307148288,1307156479,GB
1307156480,1307172863,RU
1307172864,1307181055,DK
1307181056,1307189247,RU
1307189248,1307197439,DE
1307197440,1307205631,HU
1307205632,1307213823,FI
1307213824,1307222015,SI
1307222016,1307230207,DK
1307230208,1307238399,RU
1307238400,1307246591,SK
1307246592,1307254783,KG
1307254784,1307262975,GR
1307262976,1307271167,AT
1307271168,1307279359,MD
1307279360,1307287551,LB
1307287552,1307295743,DE
1307295744,1307303935,RU
1307303936,1307312127,SE
1307312128,1307320319,PL
1307320320,1307336703,RU
1307336704,1307344895,DE
1307344896,1307353087,RU
1307353088,1307361279,BG
1307361280,1307369471,CZ
1307369472,1307377663,RU
1307377664,1307385855,PL
1307385856,1307394047,AT
1307394048,1307402239,IR
1307402240,1307410431,HR
1307410432,1307418623,CZ
1307418624,1307426815,IR
1307426816,1307435007,CH
1307435008,1307443199,DE
1307443200,1307451391,IT
1307451392,1307459583,SE
1307459584,1307467775,BG
1307467776,1307484159,RU
1307484160,1307492351,GB
1307492352,1307500543,BA
1307500544,1307508735,RU
1307508736,1307516927,BA
1307516928,1307525119,CH
1307525120,1307533311,BA
1307533312,1307541503,GB
1307541504,1307549695,IT
1307549696,1307557887,UA
1307557888,1307574271,RU
1307574272,1307578367,GB
1307578368,1307582463,FI
1307582464,1307586559,KZ
1307586560,1307590655,GB
1307590656,1307594751,SE
1307594752,1307598847,SA
1307598848,1307602943,CZ
1307602944,1307607039,ES
1307607040,1307611135,SA
1307611136,1307619327,RU
1307619328,1307623423,CZ
1307623424,1307627519,FR
1307627520,1307631615,SE
1307631616,1307635711,IT
1307635712,1307639807,EE
1307639808,1307643903,IT
1307643904,1307652095,RU
1307652096,1307656191,ES
1307656192,1307660287,JO
1307660288,1307664383,BE
1307664384,1307668479,NO
1307668480,1307672575,ES
1307672576,1307676671,SE
1307676672,1307680767,RU
1307680768,1307684863,LV
1307684864,1307688959,GB
1307688960,1307693055,LT
1307693056,1307697151,IT
1307697152,1307701247,NL
1307701248,1307709439,RU
1307709440,1307713535,AL
1307713536,1307717631,IT
1307717632,1307721727,GE
1307721728,1307725823,AT
1307725824,1307729919,CZ
1307729920,1307734015,RU
1307734016,1307738111,NL
1307738112,1307742207,IT
1307742208,1307746303,HU
1307746304,1307750399,UA
1307750400,1307754495,IT
1307754496,1307758591,GB
1307758592,1307762687,SM
1307762688,1307766783,PL
1307766784,1307770879,GB
1307770880,1307774975,RU
1307774976,1307779071,RS
1307779072,1307787263,DK
1307787264,1307791359,MT
1307791360,1307795455,KZ
1307795456,1307803647,RU
1307803648,1307807743,DK
1307807744,1307811839,SE
1307811840,1307815935,NL
1307815936,1307820031,EU
1307820032,1307824127,ES
1307824128,1307828223,HU
1307828224,1307832319,NL
1307832320,1307836415,RU
1307836416,1307840511,SE
1307840512,1307844607,RU
1307844608,1307848703,UA
1307848704,1307852799,CH
1307852800,1307856895,RU
1307856896,1307860991,IT
1307860992,1307865087,DE
1307865088,1307869183,AZ
1307869184,1307873279,GB
1307873280,1307877375,TJ
1307877376,1307881471,RU
1307881472,1307885567,IT
1307885568,1307889663,DK
1307889664,1307893759,RU
1307893760,1307897855,SE
1307897856,1307901951,AT
1307901952,1307906047,JO
1307906048,1307910143,CH
1307910144,1307914239,DE
1307914240,1307918335,NL
1307918336,1307922431,GB
1307922432,1307926527,NL
1307926528,1307930623,KZ
1307930624,1307934719,RU
1307934720,1307938815,FR
1307938816,1307942911,TR
1307942912,1307947007,RU
1307947008,1307951103,CH
1307951104,1307959295,RU
1307959296,1307963391,IR
1307963392,1307967487,PL
1307967488,1307971583,IT
1307971584,1307983871,GB
1307983872,1307987967,LB
1307987968,1307992063,FR
1307992064,1307996159,RU
1307996160,1308000255,DE
1308000256,1308004351,CH
1308004352,1308008447,RU
1308008448,1308012543,GB
1308012544,1308016639,ES
1308016640,1308020735,FI
1308020736,1308024831,BG
1308024832,1308033023,RU
1308033024,1308037119,DE
1308037120,1308041215,UA
1308041216,1308049407,RU
1308049408,1308053503,DK
1308053504,1308057599,RU
1308057600,1308061695,GR
1308061696,1308069887,RU
1308069888,1308073983,NO
1308073984,1308078079,RU
1308078080,1308080127,NL
1308080128,1308082175,RU
1308082176,1308084223,GB
1308084224,1308086271,RS
1308086272,1308088319,RU
1308088320,1308090367,UA
1308090368,1308092415,SK
1308092416,1308096511,RU
1308096512,1308098559,RS
1308098560,1308360703,NL
1308360704,1308622847,PL
1308622848,1308884991,HR
1308884992,1309147135,IT
1309147136,1309409279,PL
1309409280,1309671423,IT
1309671424,1309933567,IE
1309933568,1310195711,BE
1310195712,1310197759,RU
1310197760,1310199807,CZ
1310199808,1310201855,IE
1310201856,1310203903,RU
1310203904,1310205951,BE
1310205952,1310207999,RU
1310208000,1310210047,MD
1310210048,1310212095,RU
1310212096,1310214143,HU
1310214144,1310216191,UA
1310216192,1310218239,IT
1310218240,1310220287,NO
1310220288,1310222335,NL
1310222336,1310224383,RS
1310224384,1310226431,GB
1310226432,1310228479,BE
1310228480,1310230527,FR
1310230528,1310232575,ES
1310232576,1310234623,NO
1310234624,1310236671,RU
1310236672,1310238719,PL
1310238720,1310240767,BE
1310240768,1310242815,RU
1310242816,1310244863,HU
1310244864,1310246911,EE
1310246912,1310248959,CH
1310248960,1310251007,IM
1310251008,1310253055,LU
1310253056,1310255103,RU
1310255104,1310257151,CZ
1310257152,1310259199,FR
1310259200,1310261247,GB
1310261248,1310277631,UA
1310277632,1310310399,RU
1310310400,1310326783,GB
1310326784,1310343167,NO
1310343168,1310359551,IT
1310359552,1310392319,UA
1310392320,1310408703,NL
1310408704,1310425087,FI
1310425088,1310457855,UA
1310457856,1310474239,PL
1310474240,1310490623,EE
1310490624,1310507007,BA
1310507008,1310523391,LV
1310523392,1310556159,RU
1310556160,1310572543,PT
1310572544,1310588927,BE
1310588928,1310605311,RU
1310605312,1310621695,PL
1310621696,1310638079,RS
1310638080,1310654463,UA
1310654464,1310656511,RU
1310656512,1310658559,GB
1310658560,1310660607,RU
1310660608,1310662655,CZ
1310662656,1310664703,DK
1310664704,1310666751,FR
1310666752,1310668799,NL
1310668800,1310670847,EU
1310670848,1310672895,DE
1310672896,1310674943,UA
1310674944,1310676991,NO
1310676992,1310679039,PL
1310679040,1310681087,RU
1310681088,1310683135,GB
1310683136,1310685183,NL
1310685184,1310687231,PL
1310687232,1310689279,RO
1310689280,1310695423,PL
1310695424,1310697471,RO
1310697472,1310699519,DE
1310699520,1310707711,UA
1310707712,1310711807,RU
1310711808,1310713855,LT
1310713856,1310715903,UA
1310715904,1310717951,RU
1310717952,1310719999,UA
1310720000,1310851071,GB
1310851072,1310982143,DE
1310982144,1311113215,RU
1311113216,1311244287,IR
1311244288,1311246335,MK
1311246336,1311248383,IT
1311248384,1311250431,GB
1311250432,1311252479,RU
